ElapsedSec,TPS,RecvPerSec,SendPerSec,SendDropSec
Total Time : 6264.710 	 TPS : 108.317 	 RecvSec : 58.187 	 SendSec : 58128.876 	 SendDropSec : 0.000
Total Time : 6266.372 	 TPS : 63.792 	 RecvSec : 36.710 	 SendSec : 36673.574 	 SendDropSec : 0.000
Total Time : 6267.833 	 TPS : 161.484 	 RecvSec : 86.216 	 SendSec : 86129.741 	 SendDropSec : 0.000
Total Time : 6269.170 	 TPS : 98.011 	 RecvSec : 47.135 	 SendSec : 47088.066 	 SendDropSec : 0.000
Total Time : 6270.739 	 TPS : 84.140 	 RecvSec : 40.158 	 SendSec : 40117.592 	 SendDropSec : 0.000
Total Time : 6271.945 	 TPS : 107.727 	 RecvSec : 52.206 	 SendSec : 52153.718 	 SendDropSec : 0.000
Total Time : 6272.952 	 TPS : 217.579 	 RecvSec : 121.208 	 SendSec : 121087.107 	 SendDropSec : 0.000
Total Time : 6274.141 	 TPS : 34.478 	 RecvSec : 3.364 	 SendSec : 3360.327 	 SendDropSec : 0.000
Total Time : 6276.415 	 TPS : 115.204 	 RecvSec : 55.403 	 SendSec : 55348.044 	 SendDropSec : 0.000
Total Time : 6277.528 	 TPS : 146.417 	 RecvSec : 58.387 	 SendSec : 58328.750 	 SendDropSec : 0.000
Total Time : 6278.616 	 TPS : 118.662 	 RecvSec : 56.112 	 SendSec : 56055.491 	 SendDropSec : 0.000
Total Time : 6279.813 	 TPS : 123.616 	 RecvSec : 52.620 	 SendSec : 52567.788 	 SendDropSec : 0.000
Total Time : 6281.248 	 TPS : 92.701 	 RecvSec : 43.911 	 SendSec : 43867.203 	 SendDropSec : 0.000
Total Time : 6282.377 	 TPS : 147.923 	 RecvSec : 55.803 	 SendSec : 55747.481 	 SendDropSec : 0.000
Total Time : 6283.739 	 TPS : 105.687 	 RecvSec : 46.238 	 SendSec : 46191.873 	 SendDropSec : 0.000
Total Time : 6284.904 	 TPS : 146.731 	 RecvSec : 55.775 	 SendSec : 55719.176 	 SendDropSec : 0.000
Total Time : 6286.016 	 TPS : 136.728 	 RecvSec : 56.670 	 SendSec : 56613.341 	 SendDropSec : 0.000
Total Time : 6287.018 	 TPS : 271.408 	 RecvSec : 123.730 	 SendSec : 123606.488 	 SendDropSec : 0.000
Total Time : 6288.520 	 TPS : 103.871 	 RecvSec : 41.948 	 SendSec : 41905.847 	 SendDropSec : 0.000
Total Time : 6290.211 	 TPS : 91.652 	 RecvSec : 37.252 	 SendSec : 37214.976 	 SendDropSec : 0.000
Total Time : 6292.016 	 TPS : 78.126 	 RecvSec : 34.907 	 SendSec : 34872.584 	 SendDropSec : 0.000
Total Time : 6293.017 	 TPS : 280.891 	 RecvSec : 123.952 	 SendSec : 123828.165 	 SendDropSec : 0.000
Total Time : 6295.376 	 TPS : 73.319 	 RecvSec : 27.548 	 SendSec : 27520.039 	 SendDropSec : 0.000
Total Time : 6296.925 	 TPS : 89.720 	 RecvSec : 40.664 	 SendSec : 40623.798 	 SendDropSec : 0.000
Total Time : 6297.925 	 TPS : 287.991 	 RecvSec : 124.996 	 SendSec : 124870.942 	 SendDropSec : 0.000
Total Time : 6299.111 	 TPS : 10.962 	 RecvSec : 0.843 	 SendSec : 842.353 	 SendDropSec : 0.000
Total Time : 6300.802 	 TPS : 82.222 	 RecvSec : 37.266 	 SendSec : 37228.853 	 SendDropSec : 0.000
Total Time : 6302.474 	 TPS : 93.873 	 RecvSec : 37.669 	 SendSec : 37630.979 	 SendDropSec : 0.000
Total Time : 6304.429 	 TPS : 73.147 	 RecvSec : 32.226 	 SendSec : 32193.456 	 SendDropSec : 0.000
Total Time : 6305.595 	 TPS : 116.648 	 RecvSec : 54.035 	 SendSec : 53981.362 	 SendDropSec : 0.000
Total Time : 6306.596 	 TPS : 170.873 	 RecvSec : 87.935 	 SendSec : 87846.695 	 SendDropSec : 0.000
Total Time : 6307.606 	 TPS : 127.767 	 RecvSec : 37.637 	 SendSec : 37599.045 	 SendDropSec : 0.000
Total Time : 6308.943 	 TPS : 113.634 	 RecvSec : 47.098 	 SendSec : 47051.307 	 SendDropSec : 0.000
Total Time : 6310.900 	 TPS : 73.080 	 RecvSec : 32.196 	 SendSec : 32163.773 	 SendDropSec : 0.000
Total Time : 6311.969 	 TPS : 159.036 	 RecvSec : 60.808 	 SendSec : 60747.021 	 SendDropSec : 0.000
Total Time : 6313.425 	 TPS : 90.001 	 RecvSec : 41.909 	 SendSec : 41867.100 	 SendDropSec : 0.000
Total Time : 6314.549 	 TPS : 138.692 	 RecvSec : 57.788 	 SendSec : 57730.648 	 SendDropSec : 0.000
Total Time : 6315.679 	 TPS : 239.823 	 RecvSec : 109.735 	 SendSec : 109624.837 	 SendDropSec : 0.000
Total Time : 6317.525 	 TPS : 77.491 	 RecvSec : 34.140 	 SendSec : 34105.452 	 SendDropSec : 0.000
Total Time : 6319.311 	 TPS : 88.428 	 RecvSec : 35.259 	 SendSec : 35223.941 	 SendDropSec : 0.000
Total Time : 6320.405 	 TPS : 159.154 	 RecvSec : 59.454 	 SendSec : 59394.584 	 SendDropSec : 0.000
Total Time : 6321.424 	 TPS : 131.497 	 RecvSec : 59.861 	 SendSec : 59800.747 	 SendDropSec : 0.000
Total Time : 6322.801 	 TPS : 92.211 	 RecvSec : 45.742 	 SendSec : 45696.703 	 SendDropSec : 0.000
Total Time : 6324.240 	 TPS : 66.005 	 RecvSec : 43.772 	 SendSec : 43727.901 	 SendDropSec : 0.000
Total Time : 6325.242 	 TPS : 158.714 	 RecvSec : 106.807 	 SendSec : 106700.395 	 SendDropSec : 0.000
Total Time : 6327.499 	 TPS : 104.547 	 RecvSec : 36.326 	 SendSec : 36289.467 	 SendDropSec : 0.000
Total Time : 6329.302 	 TPS : 77.101 	 RecvSec : 34.945 	 SendSec : 34909.949 	 SendDropSec : 0.000
Total Time : 6330.824 	 TPS : 90.005 	 RecvSec : 41.389 	 SendSec : 41347.784 	 SendDropSec : 0.000
Total Time : 6331.936 	 TPS : 136.778 	 RecvSec : 58.490 	 SendSec : 58432.008 	 SendDropSec : 0.000
Total Time : 6333.081 	 TPS : 136.253 	 RecvSec : 55.025 	 SendSec : 54970.326 	 SendDropSec : 0.000
Total Time : 6334.081 	 TPS : 211.976 	 RecvSec : 118.987 	 SendSec : 118867.806 	 SendDropSec : 0.000
Total Time : 6335.313 	 TPS : 51.925 	 RecvSec : 4.057 	 SendSec : 4052.595 	 SendDropSec : 0.000
Total Time : 6336.314 	 TPS : 280.944 	 RecvSec : 124.975 	 SendSec : 124849.905 	 SendDropSec : 0.000
Total Time : 6337.940 	 TPS : 4.918 	 RecvSec : 0.615 	 SendSec : 614.131 	 SendDropSec : 0.000
Total Time : 6339.799 	 TPS : 82.855 	 RecvSec : 33.895 	 SendSec : 33861.282 	 SendDropSec : 0.000
Total Time : 6340.949 	 TPS : 142.613 	 RecvSec : 56.523 	 SendSec : 56466.926 	 SendDropSec : 0.000
Total Time : 6342.654 	 TPS : 81.524 	 RecvSec : 35.777 	 SendSec : 35740.873 	 SendDropSec : 0.000
Total Time : 6344.579 	 TPS : 80.007 	 RecvSec : 32.730 	 SendSec : 32697.540 	 SendDropSec : 0.000
Total Time : 6345.643 	 TPS : 169.161 	 RecvSec : 61.086 	 SendSec : 61024.708 	 SendDropSec : 0.000
Total Time : 6347.330 	 TPS : 78.225 	 RecvSec : 36.150 	 SendSec : 36113.479 	 SendDropSec : 0.000
Total Time : 6348.331 	 TPS : 303.612 	 RecvSec : 124.841 	 SendSec : 124715.775 	 SendDropSec : 0.000
Total Time : 6349.361 	 TPS : 33.982 	 RecvSec : 2.913 	 SendSec : 2909.855 	 SendDropSec : 0.000
Total Time : 6350.816 	 TPS : 94.877 	 RecvSec : 41.938 	 SendSec : 41896.471 	 SendDropSec : 0.000
Total Time : 6352.521 	 TPS : 172.476 	 RecvSec : 73.918 	 SendSec : 73844.453 	 SendDropSec : 0.000
Total Time : 6353.529 	 TPS : 153.700 	 RecvSec : 62.472 	 SendSec : 62409.150 	 SendDropSec : 0.000
Total Time : 6354.818 	 TPS : 125.644 	 RecvSec : 48.861 	 SendSec : 48812.536 	 SendDropSec : 0.000
Total Time : 6355.900 	 TPS : 139.583 	 RecvSec : 58.237 	 SendSec : 58178.478 	 SendDropSec : 0.000
Total Time : 6356.951 	 TPS : 292.963 	 RecvSec : 119.848 	 SendSec : 119728.629 	 SendDropSec : 0.000
Total Time : 6357.954 	 TPS : 158.524 	 RecvSec : 63.808 	 SendSec : 63744.600 	 SendDropSec : 0.000
Total Time : 6360.372 	 TPS : 125.732 	 RecvSec : 51.699 	 SendSec : 51647.364 	 SendDropSec : 0.000
Total Time : 6361.403 	 TPS : 179.495 	 RecvSec : 63.066 	 SendSec : 63002.756 	 SendDropSec : 0.000
Total Time : 6362.416 	 TPS : 139.243 	 RecvSec : 62.215 	 SendSec : 62152.714 	 SendDropSec : 0.000
Total Time : 6363.416 	 TPS : 194.967 	 RecvSec : 104.982 	 SendSec : 104877.244 	 SendDropSec : 0.000
Total Time : 6364.482 	 TPS : 72.230 	 RecvSec : 17.823 	 SendSec : 17805.143 	 SendDropSec : 0.000
Total Time : 6365.486 	 TPS : 141.426 	 RecvSec : 62.745 	 SendSec : 62682.409 	 SendDropSec : 0.000
Total Time : 6367.034 	 TPS : 87.870 	 RecvSec : 40.704 	 SendSec : 40663.793 	 SendDropSec : 0.000
Total Time : 6368.149 	 TPS : 159.562 	 RecvSec : 58.267 	 SendSec : 58208.893 	 SendDropSec : 0.000
Total Time : 6369.659 	 TPS : 88.777 	 RecvSec : 40.414 	 SendSec : 40373.130 	 SendDropSec : 0.000
Total Time : 6370.724 	 TPS : 130.491 	 RecvSec : 59.144 	 SendSec : 59084.468 	 SendDropSec : 0.000
Total Time : 6371.995 	 TPS : 125.071 	 RecvSec : 49.557 	 SendSec : 49506.995 	 SendDropSec : 0.000
Total Time : 6373.508 	 TPS : 88.580 	 RecvSec : 41.646 	 SendSec : 41604.330 	 SendDropSec : 0.000
Total Time : 6374.796 	 TPS : 118.771 	 RecvSec : 48.906 	 SendSec : 48856.984 	 SendDropSec : 0.000
Total Time : 6376.070 	 TPS : 114.563 	 RecvSec : 49.435 	 SendSec : 49385.392 	 SendDropSec : 0.000
Total Time : 6377.434 	 TPS : 222.921 	 RecvSec : 92.395 	 SendSec : 92302.406 	 SendDropSec : 0.000
Total Time : 6379.272 	 TPS : 84.867 	 RecvSec : 34.273 	 SendSec : 34239.039 	 SendDropSec : 0.000
Total Time : 6380.971 	 TPS : 92.431 	 RecvSec : 37.090 	 SendSec : 37052.900 	 SendDropSec : 0.000
Total Time : 6382.724 	 TPS : 83.283 	 RecvSec : 35.937 	 SendSec : 35901.445 	 SendDropSec : 0.000
Total Time : 6384.088 	 TPS : 112.869 	 RecvSec : 46.174 	 SendSec : 46127.390 	 SendDropSec : 0.000
Total Time : 6385.898 	 TPS : 90.630 	 RecvSec : 34.815 	 SendSec : 34780.211 	 SendDropSec : 0.000
Total Time : 6387.804 	 TPS : 79.196 	 RecvSec : 33.042 	 SendSec : 33009.149 	 SendDropSec : 0.000
Total Time : 6389.228 	 TPS : 102.571 	 RecvSec : 44.260 	 SendSec : 44215.925 	 SendDropSec : 0.000
Total Time : 6390.228 	 TPS : 246.891 	 RecvSec : 107.952 	 SendSec : 107844.495 	 SendDropSec : 0.000
Total Time : 6391.279 	 TPS : 60.896 	 RecvSec : 17.127 	 SendSec : 17109.952 	 SendDropSec : 0.000
Total Time : 6392.734 	 TPS : 99.690 	 RecvSec : 43.314 	 SendSec : 43270.242 	 SendDropSec : 0.000
Total Time : 6394.455 	 TPS : 177.736 	 RecvSec : 73.185 	 SendSec : 73112.039 	 SendDropSec : 0.000
Total Time : 6395.456 	 TPS : 182.830 	 RecvSec : 87.918 	 SendSec : 87830.291 	 SendDropSec : 0.000
Total Time : 6396.800 	 TPS : 202.406 	 RecvSec : 75.158 	 SendSec : 75082.929 	 SendDropSec : 0.000
Total Time : 6397.801 	 TPS : 178.901 	 RecvSec : 63.965 	 SendSec : 63900.740 	 SendDropSec : 0.000
Total Time : 6399.666 	 TPS : 75.057 	 RecvSec : 33.239 	 SendSec : 33206.105 	 SendDropSec : 0.000
Total Time : 6400.666 	 TPS : 152.943 	 RecvSec : 63.976 	 SendSec : 63912.327 	 SendDropSec : 0.000
Total Time : 6402.535 	 TPS : 73.857 	 RecvSec : 33.182 	 SendSec : 33148.850 	 SendDropSec : 0.000
Total Time : 6404.300 	 TPS : 96.890 	 RecvSec : 35.696 	 SendSec : 35660.634 	 SendDropSec : 0.000
Total Time : 6405.594 	 TPS : 122.060 	 RecvSec : 48.669 	 SendSec : 48620.646 	 SendDropSec : 0.000
Total Time : 6406.609 	 TPS : 154.756 	 RecvSec : 62.099 	 SendSec : 62037.341 	 SendDropSec : 0.000
Total Time : 6407.773 	 TPS : 152.081 	 RecvSec : 55.849 	 SendSec : 55792.951 	 SendDropSec : 0.000
Total Time : 6408.932 	 TPS : 120.772 	 RecvSec : 52.622 	 SendSec : 52569.295 	 SendDropSec : 0.000
Total Time : 6410.527 	 TPS : 99.032 	 RecvSec : 39.488 	 SendSec : 39448.101 	 SendDropSec : 0.000
Total Time : 6411.683 	 TPS : 131.496 	 RecvSec : 54.502 	 SendSec : 54447.087 	 SendDropSec : 0.000
Total Time : 6413.845 	 TPS : 141.981 	 RecvSec : 58.272 	 SendSec : 58214.067 	 SendDropSec : 0.000
Total Time : 6414.846 	 TPS : 196.948 	 RecvSec : 87.977 	 SendSec : 87888.876 	 SendDropSec : 0.000
Total Time : 6416.018 	 TPS : 93.809 	 RecvSec : 32.407 	 SendSec : 32374.294 	 SendDropSec : 0.000
Total Time : 6417.570 	 TPS : 201.773 	 RecvSec : 81.225 	 SendSec : 81143.698 	 SendDropSec : 0.000
Total Time : 6418.570 	 TPS : 313.867 	 RecvSec : 124.947 	 SendSec : 124822.075 	 SendDropSec : 0.000
Total Time : 6419.666 	 TPS : 6.389 	 RecvSec : 0.913 	 SendSec : 911.808 	 SendDropSec : 0.000
Total Time : 6421.258 	 TPS : 103.012 	 RecvSec : 39.572 	 SendSec : 39531.956 	 SendDropSec : 0.000
Total Time : 6422.297 	 TPS : 169.386 	 RecvSec : 62.557 	 SendSec : 62494.929 	 SendDropSec : 0.000
Total Time : 6423.469 	 TPS : 132.222 	 RecvSec : 53.742 	 SendSec : 53688.285 	 SendDropSec : 0.000
Total Time : 6424.471 	 TPS : 287.454 	 RecvSec : 124.763 	 SendSec : 124638.163 	 SendDropSec : 0.000
Total Time : 6425.640 	 TPS : 143.678 	 RecvSec : 54.734 	 SendSec : 54679.667 	 SendDropSec : 0.000
Total Time : 6427.400 	 TPS : 69.888 	 RecvSec : 34.660 	 SendSec : 34625.048 	 SendDropSec : 0.000
Total Time : 6428.400 	 TPS : 205.980 	 RecvSec : 91.991 	 SendSec : 91899.297 	 SendDropSec : 0.000
Total Time : 6429.401 	 TPS : 118.862 	 RecvSec : 34.959 	 SendSec : 34924.390 	 SendDropSec : 0.000
Total Time : 6431.277 	 TPS : 77.309 	 RecvSec : 33.056 	 SendSec : 33023.045 	 SendDropSec : 0.000
Total Time : 6432.481 	 TPS : 126.259 	 RecvSec : 52.331 	 SendSec : 52278.501 	 SendDropSec : 0.000
Total Time : 6434.212 	 TPS : 88.393 	 RecvSec : 36.397 	 SendSec : 36360.758 	 SendDropSec : 0.000
Total Time : 6435.235 	 TPS : 157.319 	 RecvSec : 61.560 	 SendSec : 61498.128 	 SendDropSec : 0.000
Total Time : 6436.236 	 TPS : 258.886 	 RecvSec : 109.952 	 SendSec : 109841.834 	 SendDropSec : 0.000
Total Time : 6437.940 	 TPS : 134.328 	 RecvSec : 46.340 	 SendSec : 46293.790 	 SendDropSec : 0.000
Total Time : 6439.660 	 TPS : 90.700 	 RecvSec : 36.629 	 SendSec : 36592.177 	 SendDropSec : 0.000
Total Time : 6440.715 	 TPS : 140.306 	 RecvSec : 59.725 	 SendSec : 59664.945 	 SendDropSec : 0.000
Total Time : 6442.147 	 TPS : 115.947 	 RecvSec : 44.004 	 SendSec : 43959.963 	 SendDropSec : 0.000
Total Time : 6443.148 	 TPS : 153.810 	 RecvSec : 62.922 	 SendSec : 62859.507 	 SendDropSec : 0.000
Total Time : 6444.152 	 TPS : 155.348 	 RecvSec : 62.737 	 SendSec : 62673.826 	 SendDropSec : 0.000
Total Time : 6445.355 	 TPS : 124.691 	 RecvSec : 52.370 	 SendSec : 52317.843 	 SendDropSec : 0.000
Total Time : 6447.100 	 TPS : 87.095 	 RecvSec : 36.099 	 SendSec : 36062.574 	 SendDropSec : 0.000
Total Time : 6448.230 	 TPS : 154.019 	 RecvSec : 54.880 	 SendSec : 54825.295 	 SendDropSec : 0.000
Total Time : 6450.164 	 TPS : 92.048 	 RecvSec : 33.096 	 SendSec : 33062.756 	 SendDropSec : 0.000
Total Time : 6451.253 	 TPS : 190.963 	 RecvSec : 59.676 	 SendSec : 59616.132 	 SendDropSec : 0.000
Total Time : 6452.279 	 TPS : 128.703 	 RecvSec : 59.476 	 SendSec : 59416.731 	 SendDropSec : 0.000
Total Time : 6454.286 	 TPS : 164.380 	 RecvSec : 62.763 	 SendSec : 62700.534 	 SendDropSec : 0.000
Total Time : 6455.287 	 TPS : 252.842 	 RecvSec : 121.924 	 SendSec : 121801.764 	 SendDropSec : 0.000
Total Time : 6456.524 	 TPS : 42.832 	 RecvSec : 3.233 	 SendSec : 3229.392 	 SendDropSec : 0.000
Total Time : 6458.270 	 TPS : 105.987 	 RecvSec : 36.093 	 SendSec : 36056.854 	 SendDropSec : 0.000
Total Time : 6459.993 	 TPS : 92.297 	 RecvSec : 36.570 	 SendSec : 36533.881 	 SendDropSec : 0.000
Total Time : 6461.057 	 TPS : 173.828 	 RecvSec : 61.075 	 SendSec : 61013.572 	 SendDropSec : 0.000
Total Time : 6462.422 	 TPS : 227.779 	 RecvSec : 90.819 	 SendSec : 90727.727 	 SendDropSec : 0.000
Total Time : 6463.947 	 TPS : 104.951 	 RecvSec : 41.325 	 SendSec : 41283.228 	 SendDropSec : 0.000
Total Time : 6465.268 	 TPS : 139.224 	 RecvSec : 47.669 	 SendSec : 47621.458 	 SendDropSec : 0.000
Total Time : 6466.269 	 TPS : 254.803 	 RecvSec : 111.913 	 SendSec : 111801.443 	 SendDropSec : 0.000
Total Time : 6467.799 	 TPS : 45.101 	 RecvSec : 9.151 	 SendSec : 9141.779 	 SendDropSec : 0.000
Total Time : 6469.095 	 TPS : 129.615 	 RecvSec : 48.605 	 SendSec : 48556.846 	 SendDropSec : 0.000
Total Time : 6470.760 	 TPS : 98.487 	 RecvSec : 37.833 	 SendSec : 37795.564 	 SendDropSec : 0.000
Total Time : 6472.303 	 TPS : 116.677 	 RecvSec : 40.837 	 SendSec : 40796.214 	 SendDropSec : 0.000
Total Time : 6473.884 	 TPS : 108.139 	 RecvSec : 39.841 	 SendSec : 39800.684 	 SendDropSec : 0.000
Total Time : 6475.821 	 TPS : 96.024 	 RecvSec : 32.524 	 SendSec : 32491.766 	 SendDropSec : 0.000
Total Time : 6477.485 	 TPS : 95.583 	 RecvSec : 37.873 	 SendSec : 37834.769 	 SendDropSec : 0.000
Total Time : 6478.498 	 TPS : 338.669 	 RecvSec : 123.422 	 SendSec : 123298.262 	 SendDropSec : 0.000
Total Time : 6479.498 	 TPS : 122.995 	 RecvSec : 51.998 	 SendSec : 51946.094 	 SendDropSec : 0.000
Total Time : 6480.499 	 TPS : 79.907 	 RecvSec : 12.985 	 SendSec : 12971.971 	 SendDropSec : 0.000
Total Time : 6481.541 	 TPS : 183.332 	 RecvSec : 61.431 	 SendSec : 61369.108 	 SendDropSec : 0.000
Total Time : 6482.542 	 TPS : 165.783 	 RecvSec : 62.918 	 SendSec : 62854.736 	 SendDropSec : 0.000
Total Time : 6483.684 	 TPS : 147.967 	 RecvSec : 55.159 	 SendSec : 55104.057 	 SendDropSec : 0.000
Total Time : 6485.222 	 TPS : 95.595 	 RecvSec : 39.669 	 SendSec : 39629.183 	 SendDropSec : 0.000
Total Time : 6487.805 	 TPS : 137.805 	 RecvSec : 48.774 	 SendSec : 48724.954 	 SendDropSec : 0.000
Total Time : 6489.416 	 TPS : 109.897 	 RecvSec : 39.116 	 SendSec : 39076.846 	 SendDropSec : 0.000
Total Time : 6490.536 	 TPS : 159.846 	 RecvSec : 56.259 	 SendSec : 56202.281 	 SendDropSec : 0.000
Total Time : 6491.917 	 TPS : 128.899 	 RecvSec : 45.622 	 SendSec : 45576.012 	 SendDropSec : 0.000
Total Time : 6493.724 	 TPS : 91.849 	 RecvSec : 34.858 	 SendSec : 34823.628 	 SendDropSec : 0.000
Total Time : 6494.728 	 TPS : 194.291 	 RecvSec : 64.764 	 SendSec : 64698.927 	 SendDropSec : 0.000
Total Time : 6496.729 	 TPS : 154.377 	 RecvSec : 61.951 	 SendSec : 61888.622 	 SendDropSec : 0.000
Total Time : 6498.686 	 TPS : 87.367 	 RecvSec : 32.188 	 SendSec : 32155.535 	 SendDropSec : 0.000
Total Time : 6499.800 	 TPS : 307.018 	 RecvSec : 113.112 	 SendSec : 112998.864 	 SendDropSec : 0.000
Total Time : 6501.224 	 TPS : 126.415 	 RecvSec : 44.245 	 SendSec : 44200.926 	 SendDropSec : 0.000
Total Time : 6503.039 	 TPS : 100.294 	 RecvSec : 34.717 	 SendSec : 34682.501 	 SendDropSec : 0.000
Total Time : 6504.117 	 TPS : 170.661 	 RecvSec : 58.433 	 SendSec : 58374.382 	 SendDropSec : 0.000
Total Time : 6505.618 	 TPS : 107.235 	 RecvSec : 41.961 	 SendSec : 41919.426 	 SendDropSec : 0.000
Total Time : 6506.977 	 TPS : 136.867 	 RecvSec : 46.358 	 SendSec : 46311.807 	 SendDropSec : 0.000
Total Time : 6508.285 	 TPS : 133.117 	 RecvSec : 48.197 	 SendSec : 48149.252 	 SendDropSec : 0.000
Total Time : 6509.397 	 TPS : 181.593 	 RecvSec : 58.433 	 SendSec : 58374.988 	 SendDropSec : 0.000
Total Time : 6511.048 	 TPS : 208.338 	 RecvSec : 75.099 	 SendSec : 75023.497 	 SendDropSec : 0.000
Total Time : 6512.830 	 TPS : 101.594 	 RecvSec : 35.361 	 SendSec : 35326.030 	 SendDropSec : 0.000
Total Time : 6513.830 	 TPS : 251.978 	 RecvSec : 87.992 	 SendSec : 87904.387 	 SendDropSec : 0.000
Total Time : 6515.329 	 TPS : 88.719 	 RecvSec : 25.348 	 SendSec : 25322.822 	 SendDropSec : 0.000
Total Time : 6516.640 	 TPS : 141.094 	 RecvSec : 48.048 	 SendSec : 48000.084 	 SendDropSec : 0.000
Total Time : 6518.034 	 TPS : 130.539 	 RecvSec : 45.187 	 SendSec : 45141.376 	 SendDropSec : 0.000
Total Time : 6519.122 	 TPS : 158.179 	 RecvSec : 57.938 	 SendSec : 57879.623 	 SendDropSec : 0.000
Total Time : 6520.288 	 TPS : 172.388 	 RecvSec : 55.747 	 SendSec : 55691.703 	 SendDropSec : 0.000
Total Time : 6521.761 	 TPS : 222.684 	 RecvSec : 84.185 	 SendSec : 84101.094 	 SendDropSec : 0.000
Total Time : 6522.761 	 TPS : 193.961 	 RecvSec : 63.987 	 SendSec : 63922.998 	 SendDropSec : 0.000
Total Time : 6523.822 	 TPS : 177.146 	 RecvSec : 60.305 	 SendSec : 60244.739 	 SendDropSec : 0.000
Total Time : 6525.235 	 TPS : 228.544 	 RecvSec : 87.738 	 SendSec : 87650.559 	 SendDropSec : 0.000
Total Time : 6526.508 	 TPS : 145.417 	 RecvSec : 49.520 	 SendSec : 49470.948 	 SendDropSec : 0.000
Total Time : 6527.920 	 TPS : 132.422 	 RecvSec : 44.613 	 SendSec : 44568.130 	 SendDropSec : 0.000
Total Time : 6528.931 	 TPS : 169.144 	 RecvSec : 62.316 	 SendSec : 62253.857 	 SendDropSec : 0.000
Total Time : 6530.608 	 TPS : 110.308 	 RecvSec : 37.564 	 SendSec : 37526.709 	 SendDropSec : 0.000
Total Time : 6532.314 	 TPS : 98.486 	 RecvSec : 36.932 	 SendSec : 36895.409 	 SendDropSec : 0.000
Total Time : 6533.314 	 TPS : 293.932 	 RecvSec : 122.971 	 SendSec : 122848.475 	 SendDropSec : 0.000
Total Time : 6534.387 	 TPS : 46.610 	 RecvSec : 2.797 	 SendSec : 2793.789 	 SendDropSec : 0.000
Total Time : 6536.019 	 TPS : 115.812 	 RecvSec : 38.604 	 SendSec : 38565.402 	 SendDropSec : 0.000
Total Time : 6537.337 	 TPS : 141.875 	 RecvSec : 47.798 	 SendSec : 47749.828 	 SendDropSec : 0.000
Total Time : 6539.300 	 TPS : 188.929 	 RecvSec : 64.165 	 SendSec : 64100.547 	 SendDropSec : 0.000
Total Time : 6541.129 	 TPS : 106.063 	 RecvSec : 34.443 	 SendSec : 34408.594 	 SendDropSec : 0.000
Total Time : 6542.467 	 TPS : 137.550 	 RecvSec : 47.096 	 SendSec : 47048.989 	 SendDropSec : 0.000
Total Time : 6543.469 	 TPS : 235.656 	 RecvSec : 87.872 	 SendSec : 87783.836 	 SendDropSec : 0.000
Total Time : 6545.074 	 TPS : 78.484 	 RecvSec : 23.670 	 SendSec : 23646.143 	 SendDropSec : 0.000
Total Time : 6546.659 	 TPS : 117.974 	 RecvSec : 39.745 	 SendSec : 39705.612 	 SendDropSec : 0.000
Total Time : 6547.660 	 TPS : 247.848 	 RecvSec : 88.945 	 SendSec : 88856.424 	 SendDropSec : 0.000
Total Time : 6548.660 	 TPS : 259.861 	 RecvSec : 98.947 	 SendSec : 98847.988 	 SendDropSec : 0.000
Total Time : 6549.754 	 TPS : 32.007 	 RecvSec : 2.743 	 SendSec : 2740.675 	 SendDropSec : 0.000
Total Time : 6550.900 	 TPS : 150.922 	 RecvSec : 53.215 	 SendSec : 53161.954 	 SendDropSec : 0.000
Total Time : 6552.113 	 TPS : 286.135 	 RecvSec : 103.899 	 SendSec : 103795.349 	 SendDropSec : 0.000
Total Time : 6553.627 	 TPS : 111.588 	 RecvSec : 41.598 	 SendSec : 41556.147 	 SendDropSec : 0.000
Total Time : 6555.025 	 TPS : 120.926 	 RecvSec : 45.079 	 SendSec : 45033.770 	 SendDropSec : 0.000
Total Time : 6556.366 	 TPS : 124.552 	 RecvSec : 46.987 	 SendSec : 46939.775 	 SendDropSec : 0.000
Total Time : 6557.939 	 TPS : 102.326 	 RecvSec : 40.041 	 SendSec : 40000.577 	 SendDropSec : 0.000
Total Time : 6559.658 	 TPS : 94.246 	 RecvSec : 36.651 	 SendSec : 36614.576 	 SendDropSec : 0.000
Total Time : 6560.658 	 TPS : 270.899 	 RecvSec : 111.958 	 SendSec : 111846.348 	 SendDropSec : 0.000
Total Time : 6562.322 	 TPS : 49.274 	 RecvSec : 8.413 	 SendSec : 8404.259 	 SendDropSec : 0.000
Total Time : 6563.821 	 TPS : 111.423 	 RecvSec : 42.034 	 SendSec : 41991.862 	 SendDropSec : 0.000
Total Time : 6564.821 	 TPS : 352.926 	 RecvSec : 124.974 	 SendSec : 124848.682 	 SendDropSec : 0.000
Total Time : 6565.822 	 TPS : 13.988 	 RecvSec : 1.998 	 SendSec : 1996.332 	 SendDropSec : 0.000
Total Time : 6567.756 	 TPS : 176.893 	 RecvSec : 64.654 	 SendSec : 64589.215 	 SendDropSec : 0.000
Total Time : 6568.947 	 TPS : 141.868 	 RecvSec : 52.886 	 SendSec : 52832.832 	 SendDropSec : 0.000
Total Time : 6570.101 	 TPS : 168.054 	 RecvSec : 56.307 	 SendSec : 56250.375 	 SendDropSec : 0.000
Total Time : 6571.494 	 TPS : 246.255 	 RecvSec : 89.025 	 SendSec : 88935.948 	 SendDropSec : 0.000
